18  1/ 8/73   2.25  209 TCP STMTS LTR ETC                            
 1  1/ 8/73   1.25  209 LETTER DRM                                   
28  1/ 8/73   3.00  209 T&C 1120 CT3 FYE 4/30/72                     
18  1/ 9/73   0.50  209 PFRD 1120 CT3                                
 1  1/ 9/73   0.25  209 SIGN LETTERS & MAIL                          
28  1/ 9/73   0.75  209 PHOTO & ASSEMBLE 1120 CT3                    
 1  1/11/73   0.25  209 BANKER MILLER BUFFALO SAVINGS                
 1  4/ 4/72   0.25  209 PHONE DRM                                    
 1  8/31/72   1.75  209 W/DRM                                        
 1 10/31/72   0.25  209 PHONE DRM                                    
 1 11/15/72   0.50  209 TAX EXTENSIONS                               
14 11/20/72   7.00  209 CASH TRANS SUM B OF B & UNITED CAL BANK      
19 11/20/72   2.00  209 PREP 4/30/72 W/S                             
 1 11/20/72   0.25  209 W/WS RE 4/30/72                              
14 11/21/72   7.00  209 ANAL VAR ACCOUNTS                            
 1 11/22/72   0.25  209 W/WS RE STOCK                                
14 11/22/72   1.00  209 DIVIDEND INCOME                              
14 12/18/72   7.00  209 STMTS & TAX RETURNS                          
 1  1/15/73   5.00  210 9/30/72 REV PAPERS & ASSET BASIS ETC         
 3  1/15/73   0.50  210 CONF W/CJ                                    
 1  1/18/73   0.50  210 RE AGREEMENT ON IRS AUDITS                   
 1  1/19/73   4.00  210 REVISIONS BASED ON IRS AGREEMENT             
 3  1/19/73   0.50  210 REV TAX COMP W/CJ                            
 1  1/21/73   4.00  210 RESEARCH RE FOREIGN TAX CREDIT               
 1  1/22/73   4.00  210 REVIEW YEAR 9/30/72                          
 1  1/22/73   4.00  210 9/30/72 REV & REVISIONS                      
 1  1/23/73   6.00  210 COMPLETE TAX RETURNS ETC                     
18  1/23/73   2.00  210 TYPE 9/72 AUDIT                              
18  1/24/73   5.00  210 TC&PFRD AUDIT 1120 CT3 3360 1120X LTR        
29  1/26/73   1.00  210 DELIVER AUDIT INFO AT ATTY OFFICE            
 1  3/ 8/72   0.50  210 M GENTZ & H PORTER RE RA                     
 1  3/15/72   0.50  210 H PORTER PHONE ETC                           
 1  4/27/72   0.50  210 P HILLARY BRADFORD                           
20  6/30/72   2.50  210 T 9/30/72 W/S                                
 1 10/26/72   0.50  210 PHONE H PORTER                               
20 10/26/72   0.25  210 PHOTO WORK                                   
23 11/29/72   4.00  210 PICK UP PAPERS EXTEND & POST C/D & C/R       
23 11/30/72   7.00  210 PREP W/S BANK RECO INVESTMENT ANAL           
23 12/ 1/72   7.00  210 INVESTMENT ANAL PLANT & EQUIP ANAL           
23 12/ 4/72   7.00  210 ASSET & LIAB ANAL                            
23 12/ 5/72   6.00  210 EXPENSE ANAL                                 
 3 12/ 6/72   2.50  210 REV PAPERS AT 9/30/72                        
23 12/ 7/72   7.00  210 PREP OF STMTS & TAX RETURNS                  
 3 12/ 7/72   5.00  210 REV PAPERS TAX COMP PREP CT3                 
 1 12/11/72   1.00  210 CALLS RE 9/30/72 W/RS DS ETC PERS HOLD CO    
 3 12/11/72   5.00  210 ALTERNATIVES RE IRS AUDIT '69-70             
18 12/13/72   0.50  210 PFRD LTR & VARIOUS                           
19 12/13/72   1.75  210 T LTR SCH TC 7004 CT8 PHOTO RET              
28  1/ 2/73   2.50  211 T & C CONS STMTS                             
20  1/ 2/73   0.75  211 RUN 9/30/72 CONS MULTI STMTS                 
28  1/ 3/73   0.75  211 P & ASSEMBLE CONS STMTS                      
20  1/ 3/73   0.50  211 FOLD MULTI STMTS                             
 4 12/28/72   2.00  211 REV CONSOL STMT LTR & NOTES 9/30/72          
21 12/29/72   4.25  211 START T 9/30/72 CONS REPORT                  
 1  2/ 7/73   0.25  212 1972 DATA                                    
 1  2/13/73   1.00  212 MTG RE PRELIM                                
 1  2/17/73   0.25  212 W/JO' RE 1972 DATA                           
 1  2/19/73   0.25  212 (J O'CONNOR)RE 1040                          
20  2/19/73   1.00  212 (J&H O'CONNOR)PREP COMPUTER W/S              
20  2/19/73   0.25  212 (MK O'CONNOR) W/CHET RE HER INFO             
28  2/20/73   0.25  212 (J&H O'CONNOR)PFRD 1040 INPUT                
20  2/20/73   0.75  212 (MK O'CONNOR)PREP COMPUTER W/S               
20  2/20/73   0.50  212 (J&H O'CONNOR)EDIT OLD TAPE                  
 1  2/21/73   0.50  212 (J O'CONNOR)REV COMPUTER DATA                
20  2/21/73   1.00  212 (J&H O'CONNOR)RUN RET & PREP NY              
20  2/22/73   0.25  212 (J&H O'CONNOR T NY 201                       
 1  2/23/73   0.50  212 (M O'CONNOR)REV 1040 COMP DATA               
20  2/26/73   1.25  212 (M O'CONNOR)TOTAL SHEETS T & RUN RET         
28  2/26/73   0.25  212 (M O'CONNOR)PFRD COMPUTER INPUT              
 1  2/28/73   0.25  212 (M O'CONNOR)REVIEW 201                       
20  2/28/73   0.25  212 (M O'CONNOR) T 201                           
 3  1/15/73   1.00  214 ASSIST T MCG RE P/R REPORTS                  
14  1/24/73   2.50  215 VAR ASSETS & LIAB                            
14  1/25/73   1.50  215 VAR EXP COMPLETED AUDIT REV                  
 4  2/ 2/73   5.00  215 REV W/P COMP INT DUE PARTNERS STMTS 1120 CT3 
 1  2/ 4/73   0.75  215 12/31/72 REVIEW                              
18  2/ 5/73   0.50  215 PFRD 1120 CT3 STMTS 12/72                    
28  2/ 5/73   1.00  215 TCP 1120 CT3 12/31/72                        
28  2/ 5/73   1.00  215 TCP STMTS 12/31/72                           
19  7/25/72   1.25  215 PREP 12/31/72 W/S                            
 8  3/10/73   7.00  216 T/B NEW DEPR SCH ASSET & LIAB ANAL 12/72     
18  7/17/72   0.50  216 12/72 W/S                                    
 7  1/ 2/73   6.75  217 INTERIM WORK AUDIT 12/31/72                  
22  1/ 2/73   7.00  217 LIAB A/C ANAL & F/ASSET UPDATING             
23  1/ 2/73   5.00  217 EXP ANAL                                     
27  1/ 3/73   4.00  217 INV OBSERVATION                              
 1  1/11/73   0.75  217 RE WOOD PROTECT ETC IDLE PLANT & LOSSES      
 4  1/25/73   0.50  217 MTG RON RE WOOD TECH ACQUISITION             
 1  1/25/73   1.00  217 RE WOOD TECH LOSSES ETC                      
 1  2/ 7/73   0.50  217 RE WOOD PROTECH                              
 4  2/25/73   1.00  217 REV LTR RE WOOD PROTECTION                   
18  2/26/73   0.25  217 TCP SCHEDULE                                 
21  2/26/73   0.75  217 T LTR & TCP ILL REPORT                       
 1  2/26/73   1.50  217 W/RS RE WOOD PROTECTION                      
 9  2/26/73   4.50  217 STATE TAX RETURNS                            
 1  2/26/73   0.50  217 RE STATE RETURNS                             
 4  2/26/73   2.50  217 RESEARCH RE VAR PROPOSALS WOOD PROTECTION    
 4  2/26/73   1.50  217 REV STATE RETS & LTR PROCED FOR AUDIT        
20  2/27/73   0.50  217 PFRD 12/31/72 VAR RETS                       
20  2/27/73   1.25  217 T 12/31/72 W/S                               
28  2/27/73   1.25  217 T W/S T/B                                    
19  2/27/73   0.25  217 TC FLORIDA ANNUAL REPORT                     
 7  2/28/73   7.50  217 AUDIT 12/31/72                               
15  2/28/73   7.50  217 WORK ON 12/31/72 INVENTORY                   
16  2/28/73   7.50  217 BANK RECOS                                   
 7  3/ 1/73   7.50  217 AUDIT 12/31/72                               
15  3/ 1/73   7.25  217 WORK ON 12/31/72 INVENTORY                   
16  3/ 1/73   7.50  217 BANK RECOS                                   
 7  3/ 2/73   7.25  217 AUDIT 12/31/72                               
29  3/ 2/73   7.50  217 RECO BANK ACCOUNT                            
16  3/ 2/73   7.50  217 BANK RECOS                                   
19  3/ 3/73   0.25  217 T LTR                                        
 4  3/ 3/73   0.50  217 LTR TO JS RE WOOD PROTECTION                 
11  3/ 5/73   7.50  217 INVENTORY                                    
29  3/ 5/73   2.00  217 ANAL OF RENT A/C                             
 7  3/ 5/73   7.00  217 AUDIT Y/E 12/72 ASSET & LIAB ANAL            
16  3/ 5/73   7.50  217 ANAL COMMON STOCK A/C                        
11  3/ 6/73   7.50  217 INVENTORY                                    
 9  3/ 6/73   0.50  217 STATE TAX RETURNS                            
 7  3/ 6/73   7.50  217 AUDIT 12/31/72 ASSET & LIAB ANAL             
16  3/ 6/73   6.00  217 EXT T/B                                      
11  3/ 7/73   7.50  217 ACCOUNTS RECEIVABLE                          
29  3/ 7/73   7.50  217 SUPPL SCH PREPAID INS ANAL RENT EXP          
16  3/ 7/73   8.00  217 FIXED ASSETS                                 
 7  3/ 7/73   7.50  217 AUDIT 12/31/72 ASSET & LIAB ANAL             
11  3/ 8/73   7.50  217 ACCOUNTS RECEIVABLE                          
16  3/ 8/73   8.00  217 FIXED ASSETS                                 
 7  3/ 8/73   7.50  217 AUDIT 12/31/72 ASSET & LIAB ANAL             
29  3/ 9/73   6.00  217 PREP A/R CONFIRMS                            
29  3/ 9/73   2.00  217 CONT RENT EXP ANAL                           
 7  3/ 9/73   7.50  217 AUDIT 12/31/72 ASSET & LIAB ANAL             
26  3/ 9/73   1.00  217 ANAL EXP ACCOUNT                             
29  3/10/73   1.50  217 SORTED STATE TAX RETS                        
29  3/10/73   1.00  217 COMP ANAL OF RENTAL EXPENSE                  
 7  3/10/73   3.00  217 PREP W/S RE FILING EXT & AUDIT WORK          
 4  5/ 3/72   0.50  217 2220 REV                                     
18  5/ 3/72   0.50  217 T&C 2220 SCH LETTER                          
 4  5/12/72   1.50  217 REV STATE RET                                
17  5/15/72   0.25  217 PFRD TAX RETS                                
19  5/15/72   0.50  217 T&C ARKANSAS INC RET & LTR                   
14  5/15/72   1.00  217 DELIVER STATE RETS                           
20  5/15/72   1.00  217 T LOUISIANA RET                              
 8  5/15/72   1.50  217 MISS FRANCHISE RET 12/31/71                  
 8  5/16/72   1.00  217 4848 12/31/71                                
 1  5/16/72   0.50  217 SEC 108 DEBT REDUCTION                       
 8  5/24/72   2.00  217 MISC FORMS RE 1971 TAX RETS LTR TO NH        
 1  5/31/72   0.50  217 PHONE GY RE PER DIEM                         
20  6/ 1/72   0.50  217 T LTR CJ                                     
 1  6/ 1/72   0.50  217 LTR IRS RE PENALTY                           
 1  6/ 6/72   1.00  217 RE BASIS OF ASSETS AFTER DEBT DISCOUNT       
 1  6/ 6/72   1.50  217 RE PENSION PLAN CAP GAIN OR ORD INCOME       
 8  6/ 6/72   0.50  217 ACCUM DETAIL RE 12/31/71 ATLANTIC TAX RET    
 1  6/12/72   0.25  217 MEDICAL PLAN                                 
 4  6/14/72   0.50  217 REV STATE RET                                
19  6/15/72   0.50  217 TCP TEXAS INS FORM & TEXAS FRANCHISE         
16  6/15/72   0.75  217 DEL TAX RET                                  
 4  6/16/72   2.50  217 PREP STATE RET LTR REV TAX RET DATA          
19  6/16/72   0.25  217 TCP ILL FRANCHISE RET                        
21  6/22/72   0.50  217 PFRD STATE RET & LTR                         
 1  6/23/72   0.50  217 RESEARCH RE MEDICAL PLANS                    
 4  6/29/72   0.75  217 INDIANA RET & LETTER                         
 1  6/29/72   1.50  217 W/GY RE NET OPERATING LOSS & CONS RETS       
18  6/29/72   0.25  217 T&C IND RET & LTR                            
 1  7/ 6/72   0.50  217 RE P/SP 4848 ETC                             
 4  7/ 6/72   3.50  217 PROFIT SHARING & PENSION REPORTING           
 4  7/ 7/72   3.50  217 PROFIT SHARING & PENSION REPORTING           
20  7/13/72   0.25  217 PHOTO WORK RE PENSION PLAN                   
 4  7/13/72   3.00  217 990P 4848 & 4849                             
 4  7/14/72   2.00  217 DATA FOR PENSION & P/SP                      
22  7/14/72   3.00  217 GEORGIA INFO RET                             
18  7/14/72   6.00  217 STMTS W/S & CORRESP FIG                      
18  7/17/72   3.25  217 STMT W/S & COMP FIG                          
24  7/17/72   2.75  217 CK & ADD FIGURES                             
 1  8/ 7/72   0.75  217 PHONE JS & RD RE ACCTG & GY                  
 4  8/11/72   0.50  217 LTR FOR 4848 EXT                             
 1  8/18/72   0.50  217 E EVANS IRS RE AUDIT 2950'S                  
 1  8/22/72   0.50  217 2950 FOR 1970 FOR IRS E EVANS                
 1  9/ 6/72   0.50  217 PHONE JACK SURDAM RE LOSS WOOD P & NEW CO    
 1  9/11/72   0.25  217 PH JS RE WOOD PROTECTION                     
15 10/16/72   1.50  217 GATHER INFO FOR PA STATE TAX RET             
 4 10/19/72   2.00  217 COMP PENSION & P/S REPORTS                   
 1 10/19/72   0.25  217 W/BOB RE 4848'S                              
18 10/20/72   0.25  217 PFRD 4848 990-P                              
24 10/20/72   0.50  217 T TAX RET                                    
20 10/20/72   1.00  217 T LETTER 4848 4848A'S & 4849                 
 1 10/20/72   0.25  217 PHONE - RON O RE CANADIAN TAX CHANGES        
 1 10/25/72   1.25  217 RON O RE RA EXAM ETC                         
 4 10/31/72   2.00  217 LTR TO PENN RE ALLOCATIONS ON RETURN         
19 10/31/72   0.50  217 TC&PFRD LETTER                               
 4 11/29/72   0.50  217 DISCUSS W/RO IRS AUDIT (PENSION DED)         
16 12/ 4/72   7.00  217 BANK RECO                                    
 9 12/ 4/72   7.00  217 INTERIM WORK FOR 12/31/72 Y/E                
 9 12/ 5/72   7.00  217 INTERIM WORK FOR 12/31/72 Y/E                
16 12/ 5/72   7.00  217 BANK RECO                                    
 9 12/ 6/72   7.00  217 INTERIM WORK FOR 12/31/72 Y/E                
16 12/ 6/72   7.00  217 BANK RECO EXPENSES                           
 9 12/ 7/72   7.00  217 INTERIM WORK FOR 12/31/72 Y/E                
16 12/ 7/72   7.00  217 EXPENSES                                     
 4 12/ 7/72   0.50  217 PHONE EVANS PENSION & P/S                    
 9 12/ 8/72   7.00  217 INTERIM WORK FOR 12/31/72 Y/E                
 9 12/14/72   6.00  217 INTERIM WORK 10/31/72                        
23 12/14/72   7.00  217 EXPENSE ANAL                                 
 9 12/15/72   6.50  217 INTERIM WORK 10/31/72                        
23 12/15/72   7.00  217 EXPENSE ANAL                                 
28 12/21/72   0.75  217 T CK & PHOTO INDIANA QUESTIONNAIRE           
 4 12/21/72   1.50  217 SET UP INV SCH W/RO - INDIANA RET            
22 12/22/72   1.00  217 SCH OF STATE RET FOR 1972                    
 9 12/28/72   4.00  217 INTERIM WORK 10/31/72                        
23 12/28/72   7.00  217 EXPENSE ANAL                                 
29 12/28/72   7.00  217 PREP ANAL OF PREPAID INSURANCE               
17 12/28/72   4.00  217 PHYSICAL INVENTORY                           
26 12/28/72   3.00  217 ANAL PREPAID HOSPITALIZATION                 
22 12/29/72   7.00  217 EXP & ASSET A/C ANAL                         
 7 12/29/72   4.00  217 INTERIM WORK Y/E 12/72                       
29 12/29/72   5.00  217 ANAL OF PREPAID INSURANCE                    
29 12/29/72   2.00  217 ANAL OF PREPD LEGAL PROF & MED INS EXP       
17 12/29/72   7.00  217 PHYSICAL INVENTORY                           
 9 12/29/72   4.00  217 INTERIM WORK 10/31/72                        
 2  1/ 3/73   0.25  218 RE I & I STABLE W/WO'C                       
 2  1/ 4/73   0.75  218 PHONE W/ICH RE STABLE H&A ETC                
16  2/ 5/73   8.00  218 T/B BANK RECOS RECEIVABLES                   
 7  2/ 5/73   0.50  218 SET UP JC FOR AUDIT                          
16  2/ 6/73   8.00  218 RECEIVABLES, ASSETS                          
17  2/ 6/73   8.00  218 (BFLO WHSLE DIST)ANAL WORK 12/31/72          
16  2/ 7/73   8.00  218 ASSETS, RECEIVABLES                          
17  2/ 7/73   8.00  218 (BFLO WHSLE DIST)ANAL WORK 12/31/72          
17  2/ 8/73   4.00  218 (BFLO WHSLE DIST)FIN ANAL A/R A/P            
17  2/ 8/73   4.00  218 REV WORK DONE & START INS ANAL               
17  2/ 9/73   8.00  218 ANAL INSURANCE & P/R TAXES                   
17  2/12/73   8.25  218 VAR A/C ANAL FOR Y/E AUDIT                   
16  2/12/73   8.00  218 PAYABLES ASSETS                              
 7  2/13/73   7.75  218 REV WORK VAR A/C ANAL 12/31/72               
17  2/13/73   8.25  218 VAR A/C ANAL FOR Y/E AUDIT                   
16  2/13/73   7.00  218 EXPENSES                                     
16  2/13/73   1.00  218 TIE OUT WORK SHEETS(BFLO WHOLESALE)          
 7  2/14/73   3.75  218 AUDIT YEAR 12/31/72                          
 7  2/14/73   1.50  218 (BFLO WHOLESALE)REV A/C ANAL 12/31/72        
17  2/14/73   6.00  218 VAR A/C ANAL FOR Y/E AUDIT                   
17  2/14/73   1.00  218 (BFLO WHOLESALE)VAR A/C ANAL                 
 7  2/24/73   6.00  218 VAR ADJ & W/S TIEOUT 12/31/72                
 2  2/24/73   0.75  218 W/PAUL RE 12/31                              
 7  2/27/73   0.50  218 VAR ADJ 12/31/72 AUDIT                       
 7  2/27/73   1.00  218 REV FIELD WORK 12/31/72 AUDIT (BFLO WHSL)    
 7  2/28/73   1.50  218 (BFLO WHSL)REV FIELD WORK 12/31/72           
14  3/ 3/73   6.00  218 (BFLO WHSL)STMTS CONS FED RET & STATE RET    
14  3/ 3/73   0.50  218 (SCAJAQUADA)FRANCHISE RETURN                 
 7  3/ 3/73   4.00  218 VAR ADJ 12/31/72 & W/S TIEOUT                
 2  3/ 4/73   3.50  218 (BFLO WHSL)REV W/S 12/31/72 1120 & CT3       
18  3/ 5/73   0.25  218 (BFLO WHSL)PFRD CT4                          
18  3/ 5/73   0.25  218 (SCAJAQUADA CORP)PFRD 1120 CT3               
21  3/ 5/73   2.00  218 (BFLO WHSL)T&C 12/31/72 STMTS                
 7  3/ 5/73   2.00  218 STMTS 12/31/72                               
20  3/ 5/73   1.75  218 T CONS 1120 SCH CT3(SCAJAQUADA)              
20  3/ 5/73   0.25  218 (BFLO WHLS)T CT4 & P VARIOUS                 
18  3/ 6/73   0.50  218 PFRD 12/72 STMTS CHGS (BFLO WHSL)            
21  3/ 6/73   0.25  218 (BFLO WHSL)P & ASSEMBLE STMTS 12/72          
 7  3/ 6/73   3.00  218 TAX COMP START FORM 1120 12/31/72            
 2  3/ 7/73   5.00  218 REV 12/31/72 PAPERS                          
 1  3/ 8/73   0.25  218 W/GENE RE NOTES                              
 2  3/ 8/73   3.75  218 REV & COMP STMTS LTR NOTES TO STMTS          
 2  3/ 8/73   4.00  218 COMPLETE 1120 & CT3                          
20  3/ 9/73   3.50  218 T 12/31/72 STMTS 1120 CT3                    
 2  3/ 9/73   3.50  218 CONS STMTS CONDENSED STMT P/CT/B ETC         
18  3/ 9/73   0.25  218 PFRD CONS COND STMTS                         
21  3/ 9/73   1.00  218 TCP 12/31/72 STMTS CONS & P WORK             
28  3/ 9/73   3.25  218 T&C REPORT 12/31/72                          
18  3/ 9/73   0.75  218 PFRD COND 1120 CT3                           
18  3/10/73   1.00  218 PFRD CORRECT P&BIND AUDIT                    
12  5/12/72   2.00  218 4848 ETC                                     
12  5/15/72   1.50  218 4848                                         
 2  5/17/72   1.50  218 W/IRV RE PROV OF WILL ETC                    
 2  6/ 5/72   0.50  218 RE P/SP FORM 4848 ETC                        
 2  6/ 6/72   0.50  218 DEL 1120 & STMTS & MISC                      
14  6/23/72   0.25  218 FILE CONSOLIDATION                           
24  7/20/72   1.50  218 (BFLO WHOLESALE)T W/S 12/31/72               
20  7/25/72   1.25  218 (P/SP)T 12/31/72 W/S                         
20  7/25/72   0.75  218 T 12/31/72 W/S                               
20  7/26/72   0.75  218 (SCAJAQUADA CORP)T 12/31/72 W/S              
20  7/26/72   3.25  218 T 12/31/72 W/S                               
20  8/11/72   1.50  218 T 2950 4848 4849 990P & SCH A                
 2  8/11/72   2.75  218 4848 A 4849 ETC                              
 2 11/22/72   2.50  218 MTG W/ICH & LLM RE ACQ OF H&A                
 2 11/30/72   0.75  218 W/ICH RE H&A NEW CORP ETC                    
 7  1/ 3/73   2.75  220 (P/SP)STMTS 4848 A 4849 990 12/31/72         
 1  1/ 3/73   0.50  220 CALL HP RE MTG & IRS PERS AUDIT              
 1  1/ 4/73   1.00  220 START LTR IRS RE HP                          
28  1/ 5/73   0.50  220 T LTR TO IRS (HARVEY PLESKOW)                
 7  1/ 5/73   6.50  220 ASSET SCH RE NEW F/Y/E 9/30/73               
 7  1/ 5/73   0.50  220 FINISHED (P/SP) JOB                          
 1  1/ 5/73   1.00  220 LTR IRS RE HP                                
 1  1/ 8/73   0.25  220 NG PHONE RE INVESTMENTS                      
15  1/ 8/73   5.00  220 COMPUTE DEPR FOR FYE 9/30/73                 
 7  1/ 8/73   0.75  220 PREP OF W/S FOR 12/31/72 WORK                
 7  1/ 9/73   1.50  220 PREP OF W/S FOR 12/31/72                     
 1  1/12/73   2.25  220 REV P/S PLAN PLUS 990 4848 A & 4849          
19  1/13/73   2.75  220 TCP 990 SCH 4848 4848A T LTR 9/72 STMT       
 1  1/15/73   0.25  220 RE IRS LETTER - H PLESKOW                    
18  1/15/73   0.50  220 PFRD LETTER 990P 4848 A'S                    
 7  1/15/73   7.00  220 AUDIT QTR 12/31/72                           
22  1/15/73   3.50  220 BANKS & EXP ANAL                             
 7  1/16/73   7.00  220 AUDIT QTR 12/31/72                           
14  1/16/73   7.00  220 A/P VAR LIAB                                 
22  1/16/73   7.00  220 EXP A/C ANAL                                 
 7  1/17/73  11.00  220 AUDIT QTR 12/31/72                           
 7  1/20/73   3.00  220 AUDIT QTR 12/72 P/R TAX REPORTS              
 1  1/20/73   1.00  220 W/NEIL & PAUL RE IRS & P/SP                  
 1  1/22/73   1.00  220 F HAAS RE P/S PLAN IRS                       
 1  1/24/73   2.00  220 RESEARCH RE P/S LIFE INSURANCE               
 1  1/26/73   1.00  220 PHONE TC NEIL ETC RE P/S PLAN                
29  1/27/73   3.00  220 CK FOR ERRORS ON W-2 FORMS                   
 1  1/29/73   0.50  220 PHONE IRS & HARVEY                           
 7  1/29/73   2.75  220 PAYROLL TAX REPORTS W-2 FORMS                
18  1/30/73   0.25  220 T&C 941 & W-3'S                              
 7  2/ 5/73   7.75  220 VAR ADJ AUDIT 12/31/72                       
 1  2/ 5/73   0.25  220 PHONE SG HP RE MTG                           
 1  2/ 6/73   1.50  220 P/S DATA CONTR & INS                         
 7  2/ 6/73   7.50  220 VAR ADJ AUDIT 12/31/72                       
 7  2/ 7/73   3.00  220 VAR ADJ W/S TIE OUT 12/31/72                 
 1  2/ 7/73   2.50  220 MTG                                          
 1  2/ 7/73   0.50  220 MTG F HAAS                                   
 1  2/ 8/73   0.25  220 PHONE RALPH S RE IRS                         
 1  2/ 9/73   0.50  220 PHONE IRS RE P/S PLAN STATUS                 
 1  2/ 9/73   0.25  220 W/HP RE SYSTEMS & DESIGN                     
 7  2/10/73   7.25  220 STMTS 12/31/72                               
 7  2/12/73   0.75  220 CHG RE CANANDAIGUA STMTS 12/72               
 1  2/16/73   4.50  220 REV 12/31/72 PAPERS ETC                      
 1  2/17/73   2.00  220 12/31/72 REV TAX RESEARCH NOTES TO PAUL      
18  2/19/73   0.25  220 VAR CKG                                      
21  2/19/73   0.75  220 P WORK                                       
28  2/19/73   0.75  220 TYPING & PHOTO WORK                          
21  2/22/73   3.50  220 T W/S 3/31/73                                
19  2/23/73   4.00  220 PREP 3/31/72 W/S                             
 1  2/24/73   1.00  220 RE HP & CO'S IRS PROBLEMS                    
19  3/ 7/73   0.75  220 T PROTEST LTR 2848                           
 1  3/ 7/73   0.75  220 PROTEST IRS                                  
 7 12/18/72   1.00  220 CK ALLOCATION SCH Y/E 9/30/72 (P/SP TR)      
 7 12/19/72   3.50  220 (P/SP TR) FORMS 4848 4849 990P Y/E 9/30/72   
19 12/19/72   4.00  220 PREP 12/31/72 W/S                            
 7 12/28/72   6.00  220 REV P/SP TRANS STMTS FORMS 4848 4849 A 990P  
17  1/ 2/73   7.00  221 A/C ANAL FOR 10/31/72 AUDIT                  
17  1/ 3/73   7.00  221 A/C ANAL FOR 10/31/72 AUDIT                  
 2  1/ 3/73   0.50  221 W/DC RE 10/31                                
 2  1/ 4/72   1.25  221 W/CARL JOYCE & ELIZ RE '71-72                
17  1/ 4/73   7.00  221 A/C ANAL FOR 10/31/72 AUDIT                  
17  1/ 5/73   7.00  221 A/C ANAL FOR 10/31/72 AUDIT & STMTS & RETS   
 2  1/ 6/73   4.50  221 REV 10/31 Y/E AND REVISE                     
 2  1/ 7/72   2.25  221 MTG W/CARL JOYCE                             
 2  1/ 7/73   2.00  221 REVISE STMTS & 1120 CT4                      
 1  1/ 8/73   0.75  221 AUDIT LETTER 10/31/72                        
 2  1/ 8/73   1.50  221 VAR W/CJ RE AUDIT LTR PH ELIZ & MISC         
17  1/ 8/73   0.50  221 CLOSING ENT POST CLOSING T/B                 
21  1/ 9/73   0.75  221 P & ASSEMBLE 30 REPORTS                      
19  1/ 9/73   1.75  221 TCP PFRD 1120 SCH CT4                        
18  1/ 9/73   2.00  221 TC&PFRD STMTS                                
 2  1/10/73   0.25  221 W/ELIZ RE CLOSING & STMTS                    
 2  1/11/72   0.50  221 W/EB RE 941 1120 ETC                         
21  1/14/72   0.25  221 PHOTO & MAIL SPECIAL STMT                    
 2  1/14/72   0.25  221 WEB RE CASH FORCAST                          
 2  1/19/72   0.25  221 W/EB RE P/R TAXES                            
 2  1/25/72   2.00  221 W/CJ & EB RE STMT FORECAST                   
 2  1/26/72   2.50  221 CASH FORECAST                                
 2  1/26/72   1.00  221 CASH FORECAST & STMTS                        
19  1/26/72   0.25  221 T 1/21/72 STMTS                              
 2  1/26/73   0.50  221 W/GEO ZIMMERMAN                              
18  1/27/72   0.25  221 PFRD STMTS SPECIAL                           
 2  1/27/72   0.75  221 W/EB RE P/R TAX REPORTS                      
19  1/27/72   1.25  221 TCP 1/21/72 STMTS                            
 2  2/13/73   1.00  221 DATA FOR REPORT TO NYS & CALL FROM ATTY      
 2  2/23/73   0.50  221 COMP OF STATE REP DUE 2/27                   
 2  3/16/72   0.25  221 W/EB RE SALES                                
24  7/18/72   1.25  221 T W/S 10/31/72                               
24  7/25/72   0.25  221 T STMTS 4/30/72                              
 2 10/24/72   0.25  221 RE INVENTORY AUDIT ETC                       
15 11/ 1/72   1.75  221 TAKE PHYSICAL INVENTORY                      
 2 11/ 9/72   1.00  221 MTG W/CARL JOYCE                             
 2 11/17/72   0.50  221 RE 10/31 Y/E W/CARL JOYCE                    
 2 11/27/72   0.25  221 MISC RE 10/31 Y/E CALL CJ                    
17 12/14/72   3.00  221 CK POSTING TO G/L FOR SIX MONTHS             
17 12/15/72   7.00  221 SUM RECEIPTS & DISB Y/E REC TRANSACTIONS     
17 12/18/72   7.00  221 6 MONTH W/U & POST TO G/L                    
17 12/19/72   7.00  221 T/B BANK RECO ANAL OF A/R & MAIL CONFIRMS    
17 12/20/72   7.00  221 A/R P/R TAXES                                
17 12/21/72   1.00  221 P/R TAXES                                    
 2 12/24/71   1.00  221 REV 1120 CT4 & COMP CLASSIFICATIONS          
20 12/28/71   1.25  221 T 10/31/71 TAX RETURNS                       
21 12/29/71   0.50  221 PFRD 1120 & CT4                              
 1  1/25/73   0.25  222 (R BYLEDBAL)DATA 1040                        
 1  1/31/73   0.25  222 (R BYLEDBAL) START RALPH                     
22  1/31/73   5.00  222 (RL BYLEDBAL)INDIVIDUAL TAX RETS             
 1  2/ 1/73   1.00  222 (R BYLEDBAL) REV & REVISE 1040 208           
22  2/ 1/73   0.50  222 (R BYLEDBAL)INDIVIDUAL TAX RETS COMPLETED    
18  2/ 2/73   0.25  222 (R BYLEDBAL) PFRD 1040 208                   
19  2/ 2/73   1.25  222 (R&G BYLEDBAL)TCP PFRD 1040 SCH 208 202      
19  8/ 3/72   1.50  222 PREP 3/31/73 W/S                             
 4  1/10/73   2.00  223 PREP STANDARD J/E FOR 10/1/72 9/30/73        
11  2/ 5/73   8.00  223 T/B BK RECOS ASSETS FIXED ASSETS A/R         
11  2/ 6/73   8.00  223 P/R TAXES LIAB EXP                           
11  2/ 7/73   8.00  223 A/P LIAB INC & EXP                           
11  2/ 8/73   7.50  223 EXP DIST P/R TAXES DEPR COMP & MISC          
